1027	generation	n	38323	0.96
1028	commercial	j	40608	0.90
1029	address	v	39774	0.92
1030	cancer	n	39407	0.93
1031	test	v	38644	0.95
1032	item	n	40336	0.91
1033	reality	n	38397	0.95
1034	coach	n	40716	0.90
1035	step	v	39356	0.93
1036	yard	n	39253	0.93
1037	beat	v	38268	0.95
1038	violence	n	38474	0.94
1039	total	j	38798	0.93
1040	tend	v	38295	0.94
1041	investment	n	38810	0.93
1042	discussion	n	39616	0.91
1043	finger	n	40842	0.88
1044	garden	n	38800	0.93
1045	notice	v	38910	0.92
1046	collection	n	38431	0.93
1047	modern	j	38372	0.93
1048	task	n	39209	0.91
1049	partner	n	37540	0.95
1050	positive	j	39310	0.91
1051	civil	j	37742	0.95
1052	kitchen	n	39332	0.91
1053	consumer	n	38079	0.94
1054	shot	n	37505	0.95
1055	budget	n	39165	0.91
1056	wish	v	37532	0.95
1057	painting	n	39264	0.91
1058	scientist	n	37700	0.94
1059	safe	j	36547	0.97
1060	agreement	n	38141	0.93
1061	mouth	n	40200	0.88
1062	capital	n	37443	0.95
1063	nor	c	37230	0.95
1064	victim	n	36878	0.96
1065	newspaper	n	37531	0.94
1066	instead	i	36247	0.97
1067	threat	n	37022	0.95
1068	responsibility	n	37084	0.95
1069	smile	v	41473	0.85
1070	attorney	n	37959	0.92
1071	score	n	39294	0.89
1072	account	n	36786	0.95
1073	interesting	j	37473	0.93
1074	break	n	40348	0.86
1075	audience	n	36227	0.96
1076	rich	j	35940	0.97
1077	dinner	n	37156	0.94
1078	figure	v	36137	0.96
1079	vote	n	39464	0.88
1080	western	j	37389	0.93
1081	relate	v	39143	0.89
1082	travel	v	35746	0.97
1083	debate	n	37228	0.93
1084	prevent	v	36421	0.95
1085	citizen	n	36408	0.95
1086	majority	n	36758	0.94
1087	none	p	35361	0.98
1088	front	i	37363	0.92
1089	born	v	35352	0.97
1090	admit	v	35143	0.97
1091	senior	j	36598	0.93
1092	assume	v	35960	0.95
1093	wind	n	36478	0.94
1094	key	j	36056	0.95
1095	professional	j	36319	0.93
1096	mission	n	35217	0.96
1097	fast	r	35474	0.95
1098	alone	r	34982	0.96
1099	customer	n	36000	0.94
1100	suffer	v	34675	0.97
1101	speech	n	35504	0.95
1102	successful	j	35459	0.95
1103	option	n	35434	0.95
1104	participant	n	41462	0.81
1105	no	p	35120	0.96
1106	southern	j	35314	0.95
1107	eventually	r	34534	0.97
1108	fresh	j	35974	0.93
1109	forest	n	35429	0.94
1110	video	n	35230	0.95
1111	global	j	36381	0.92
1112	Senate	n	36809	0.91
1113	reform	n	36103	0.92
1114	access	n	35310	0.94
1115	restaurant	n	35898	0.93
1116	judge	n	35464	0.94
1117	publish	v	35062	0.95
1118	cost	v	34941	0.95
1119	relation	n	36963	0.89
1120	like	c	35636	0.93
1121	release	v	34301	0.96
1122	own	v	34577	0.95
1123	bird	n	34835	0.94
1124	labor	n	35242	0.93
1125	opinion	n	34501	0.95
1126	credit	n	34578	0.95
1127	critical	j	35824	0.92
1128	corner	n	35496	0.93
1129	concerned	j	34331	0.96
1130	recall	v	34442	0.95
1131	version	n	34456	0.95
1132	stare	v	39266	0.83
1133	safety	n	34188	0.96
1134	effective	j	35851	0.91
1135	neighborhood	n	34691	0.94
1136	original	j	34368	0.95
1137	act	n	34104	0.96
1138	troop	n	36001	0.91
1139	income	n	34925	0.93
1140	directly	r	34090	0.96
1141	hurt	v	34445	0.94
1142	species	n	35804	0.91
1143	immediately	r	33067	0.98
1144	track	n	33788	0.96
1145	basic	j	34788	0.93
1146	strike	v	33238	0.97
1147	hope	n	33019	0.98
1148	sky	n	35141	0.92
1149	freedom	n	34174	0.94
1150	absolutely	r	36740	0.88
1151	plane	n	33900	0.95
1152	nobody	p	34286	0.94
1153	achieve	v	35166	0.92
1154	object	n	35040	0.92
1155	nine	m	33142	0.97
1156	attitude	n	35437	0.91
1157	refer	v	34317	0.94
1158	client	n	34027	0.94
1159	concept	n	35944	0.89
1160	powerful	j	33151	0.97
1161	perfect	j	33456	0.96
1162	therefore	r	35842	0.89
1163	conduct	v	34909	0.91
1164	announce	v	33305	0.96
1165	conversation	n	33046	0.96
1166	examine	v	35826	0.89
1167	touch	v	34737	0.92
1168	please	r	34709	0.92
1169	attend	v	33380	0.95
1170	completely	r	32550	0.98
1171	vote	v	35224	0.90
1172	variety	n	34242	0.93
1173	sleep	v	34801	0.91
1174	turn	n	32944	0.96
1175	involved	j	33428	0.95
1176	investigation	n	33849	0.94
1177	nuclear	j	34264	0.92
1178	researcher	n	34742	0.91
1179	press	n	33410	0.94
1180	conflict	n	34710	0.91
1181	spirit	n	32942	0.96
1182	experience	v	34009	0.92
1183	replace	v	32688	0.96
1184	British	j	32929	0.95
1185	encourage	v	33348	0.94
1186	argument	n	33394	0.94
1187	by	r	32560	0.96
1188	lot	r	33848	0.92
1189	once	c	32180	0.97
1190	camp	n	32659	0.95
1191	brain	n	32852	0.95
1192	feature	n	33344	0.93
1193	afternoon	n	33202	0.94
1194	AM	r	34451	0.90
1195	weekend	n	33239	0.93
1196	dozen	m	32432	0.96
1197	possibility	n	32466	0.95
1198	along	r	32475	0.95
1199	insurance	n	32928	0.94
1200	department	n	32252	0.96
1201	battle	n	31989	0.96
1202	beginning	n	31866	0.97
1203	date	n	31467	0.98
1204	generally	r	33191	0.93
1205	African	j	34557	0.89
1206	very	j	31807	0.96
1207	sorry	j	34270	0.89
1208	crisis	n	32924	0.93
1209	complete	v	32813	0.93
1210	fan	n	32919	0.93
1211	stick	v	32259	0.94
1212	define	v	33958	0.90
1213	easily	r	31755	0.96
1214	through	r	31838	0.96
1215	hole	n	32302	0.94
1216	element	n	33053	0.92
1217	status	n	33511	0.91
1218	vision	n	32358	0.94
1219	normal	j	31265	0.97
1220	Chinese	j	32334	0.94
1221	ship	n	32588	0.93
1222	stone	n	32531	0.93
1223	solution	n	32052	0.94
1224	slowly	r	33403	0.90
1225	scale	n	34375	0.88
1226	bit	r	32087	0.94
1227	university	n	33000	0.91
1228	introduce	v	31345	0.96
1229	driver	n	31633	0.95
1230	attempt	n	31944	0.94
1231	park	n	32322	0.93
1232	spot	n	31612	0.95
1233	lack	n	32157	0.93
1234	ice	n	31686	0.95
1235	boat	n	32079	0.93
1236	drink	v	32078	0.93
1237	sun	n	32646	0.92
1238	front	j	32087	0.93
1239	distance	n	31380	0.95
1240	wood	n	31801	0.93
1241	truck	n	31536	0.94
1242	handle	v	30634	0.97
1243	return	n	31058	0.95
1244	mountain	n	31322	0.94
1245	survey	n	32784	0.90
1246	supposed	j	31005	0.95
1247	tradition	n	32110	0.92
1248	winter	n	31227	0.95
1249	village	n	30741	0.96
1250	Soviet	j	36193	0.82
1251	refuse	v	30173	0.98
1252	sales	n	32145	0.91
1253	roll	v	31592	0.93
1254	communication	n	31577	0.93
1255	run	n	31325	0.94
1256	screen	n	30758	0.95
1257	gain	v	30667	0.95
1258	resident	n	31836	0.92
1259	hide	v	31098	0.94
1260	gold	n	30733	0.95
1261	club	n	30800	0.95
1262	farm	n	30291	0.96
1263	future	j	31494	0.92
1264	potential	j	31289	0.93
1265	increase	n	31247	0.93
1266	middle	n	30199	0.96
1267	European	j	31455	0.92
1268	presence	n	30624	0.95
1269	independent	j	31044	0.93
1270	district	n	31327	0.92
1271	shape	n	30396	0.95
1272	reader	n	31442	0.92
1273	contract	n	30906	0.93
1274	crowd	n	30542	0.94
1275	Christian	j	30726	0.94
1276	express	v	30947	0.93
1277	apartment	n	31021	0.93
1278	willing	j	29635	0.97
1279	strength	n	29769	0.96
1280	previous	j	30490	0.94
1281	band	n	29769	0.96
1282	obviously	r	31299	0.91
1283	horse	n	30993	0.92
1284	interested	j	29155	0.98
1285	target	n	29866	0.96
1286	prison	n	30248	0.94
1287	ride	v	30476	0.94
1288	guard	n	30159	0.94
1289	terms	i	30996	0.92
1290	reporter	n	30416	0.93
1291	demand	n	30519	0.93
1292	deliver	v	29169	0.97
1293	text	n	32316	0.88
1294	share	n	30752	0.92
1295	tool	n	30286	0.93
1296	wild	j	29473	0.96
1297	vehicle	n	29421	0.96
1298	observe	v	30737	0.92
1299	flight	n	29535	0.95
1300	inside	r	30715	0.91
1301	facility	n	30107	0.93
1302	understanding	n	31319	0.89
1303	average	j	29717	0.94
1304	emerge	v	29496	0.95
1305	advantage	n	29340	0.95
1306	light	j	29731	0.94
1307	quick	j	29108	0.96
1308	leadership	n	30047	0.93
1309	earn	v	29560	0.94
1310	pound	n	29946	0.93
1311	basis	n	30377	0.92
1312	bright	j	29780	0.93
1313	operate	v	29345	0.95
1314	guest	n	29328	0.95
1315	sample	n	32436	0.86
1316	contribute	v	30090	0.92
1317	tiny	j	29756	0.93
1318	block	n	28826	0.96
1319	protection	n	29336	0.94
1320	settle	v	28827	0.96
1321	feed	v	28494	0.97
1322	collect	v	28946	0.95
1323	additional	j	29771	0.93
1324	highly	r	29554	0.93
1325	while	n	29579	0.93
1326	identity	n	31163	0.88
1327	title	n	29210	0.94
1328	mostly	r	28178	0.97
1329	lesson	n	28623	0.96
1330	faith	n	28710	0.95
1331	river	n	28862	0.95
1332	promote	v	29679	0.92
1333	living	n	28736	0.95
1334	present	j	30645	0.89
1335	count	v	28836	0.95
1336	unless	c	27908	0.98
1337	marry	v	28722	0.95
1338	tomorrow	r	30098	0.91
1339	technique	n	29828	0.91
1340	path	n	28344	0.96
1341	ear	n	29597	0.92
1342	shop	n	28589	0.95
1343	folk	n	28698	0.94
1344	order	v	27950	0.97
1345	principle	n	30011	0.90
1346	survive	v	27682	0.98
1347	lift	v	29354	0.92
1348	border	n	28636	0.94
1349	competition	n	28752	0.93
1350	jump	v	28504	0.94
1351	gather	v	27659	0.97
1352	limit	v	28901	0.93
1353	fit	v	27875	0.96
1354	claim	n	28609	0.94
1355	cry	v	29690	0.90
1356	equipment	n	28023	0.95
1357	worth	i	27687	0.97
1358	associate	v	30406	0.88
1359	critic	n	28244	0.94
1360	warm	j	28600	0.93
1361	aspect	n	29460	0.90
1362	result	v	29515	0.90
1363	insist	v	27205	0.97
1364	failure	n	28234	0.94
1365	annual	j	28471	0.93
1366	French	j	27590	0.96
1367	comment	n	27712	0.95
1368	affair	n	27432	0.96
1369	responsible	j	27569	0.96
1370	approach	v	27449	0.96
1371	mean	n	28991	0.91
1372	until	i	27007	0.97
1373	procedure	n	29044	0.90
1374	regular	j	27244	0.96
1375	spread	v	27266	0.96
1376	chairman	n	28560	0.92
1377	baseball	n	28551	0.92
1378	ignore	v	27023	0.97
1379	soft	j	27970	0.94
1380	egg	n	27917	0.94
1381	belief	n	28844	0.91
1382	measure	v	28612	0.91
1383	demonstrate	v	29170	0.90
1384	anybody	p	28704	0.91
1385	murder	n	28342	0.92
1386	religion	n	28220	0.92
1387	gift	n	27050	0.96
1388	editor	n	27734	0.94
1389	review	n	28141	0.93
1390	past	i	28278	0.92
1391	engage	v	28194	0.92
1392	coffee	n	28331	0.92
1393	document	n	29437	0.88
1394	speed	n	27740	0.93
1395	cross	v	27524	0.94
1396	influence	n	28387	0.91
1397	anyway	r	28170	0.92
1398	commit	v	26943	0.96
1399	threaten	v	26587	0.97
1400	female	j	27952	0.92
1401	youth	n	27755	0.93
1402	wave	n	26844	0.96
1403	move	n	26717	0.96
1404	afraid	j	27727	0.93
1405	quarter	n	27125	0.95
1406	background	n	26907	0.96
1407	native	j	28026	0.92
1408	broad	j	27191	0.94
1409	wonderful	j	27494	0.93
1410	deny	v	26675	0.96
1411	apparently	r	26513	0.97
1412	slightly	r	26887	0.95
1413	reaction	n	26771	0.96
1414	twice	r	26450	0.97
1415	suit	n	27066	0.95
1416	perspective	n	28324	0.90
1417	growing	j	26858	0.95
1418	blow	v	27254	0.94
1419	construction	n	27114	0.94
1420	kind	r	29474	0.86
1421	intelligence	n	27555	0.92
1422	destroy	v	26177	0.97
1423	cook	v	27725	0.91
1424	charge	v	26432	0.96
1425	connection	n	26552	0.95
1426	burn	v	26646	0.95
1427	shoe	n	26945	0.94
1428	neighbor	n	25860	0.97
1429	view	v	27258	0.92
1430	grade	n	27178	0.92
1431	context	n	29113	0.86
1432	committee	n	26697	0.94
1433	hey	u	27659	0.90
1434	mistake	n	26080	0.96
1435	focus	n	26815	0.93
1436	smile	n	28698	0.87
1437	location	n	26463	0.94
1438	clothes	n	27033	0.92
1439	quiet	j	26732	0.93
1440	Indian	j	27100	0.92
1441	dress	v	26669	0.93
1442	promise	v	25720	0.97
1443	aware	j	25503	0.97
1444	complete	j	25699	0.97
1445	drive	n	26373	0.94
1446	function	n	28011	0.88
1447	bone	n	26282	0.94
1448	active	j	26507	0.93
1449	extend	v	25969	0.95
1450	chief	j	26456	0.93
1451	average	n	26568	0.93
1452	combine	v	26570	0.93
1453	wine	n	26682	0.92
1454	below	r	26765	0.92
1455	cool	j	26279	0.94
1456	voter	n	27768	0.89
1457	bus	n	25937	0.95
1458	demand	v	25207	0.97
1459	learning	n	28869	0.85
1460	hell	n	27278	0.90
1461	dangerous	j	25170	0.97
1462	remind	v	25525	0.96
1463	moral	j	26980	0.91
1464	United	j	26396	0.93
1465	category	n	27219	0.90
1466	relatively	r	26476	0.92
1467	victory	n	26422	0.92
1468	key	n	25436	0.96
1469	academic	j	28216	0.86
1470	visit	n	25000	0.97
1471	Internet	n	26983	0.90
1472	healthy	j	26009	0.94
1473	fire	v	25390	0.96
1474	negative	j	26847	0.90
1475	following	j	26643	0.91
1476	historical	j	27266	0.89
1477	medicine	n	25511	0.95
1478	tour	n	25781	0.94
1479	depend	v	25405	0.95
1480	photo	n	25492	0.94
1481	finding	n	28246	0.85
1482	grab	v	26951	0.89
1483	direct	j	26008	0.92
1484	classroom	n	27531	0.87
1485	contact	n	25218	0.95
1486	justice	n	25377	0.95
1487	participate	v	26500	0.91
1488	daily	j	25179	0.95
1489	fair	j	25064	0.96
1490	pair	n	25289	0.95
1491	famous	j	24631	0.97
1492	exercise	n	25934	0.92
1493	knee	n	25912	0.92
1494	flower	n	25642	0.93
1495	tape	n	25730	0.93
1496	hire	v	25073	0.95
1497	familiar	j	24515	0.97
1498	appropriate	j	26237	0.91
1499	supply	n	24920	0.96
1500	fully	r	24842	0.96
1501	cut	n	25327	0.94
1502	actor	n	24848	0.96
1503	will	n	24351	0.97
1504	birth	n	24515	0.97
1505	search	n	27087	0.87
1506	tie	v	24408	0.97
1507	democracy	n	26039	0.91
1508	eastern	j	25103	0.94
1509	primary	j	26043	0.90
1510	yesterday	r	26215	0.90
1511	circle	n	24735	0.95
1512	device	n	24918	0.94
1513	progress	n	24645	0.95
1514	next	i	25720	0.91
1515	front	n	24402	0.96
1516	bottom	n	24653	0.95
1517	island	n	24311	0.96
1518	exchange	n	24826	0.94
1519	clean	j	24325	0.96
1520	studio	n	24765	0.94
1521	train	v	23990	0.97
1522	lady	n	25436	0.92
1523	colleague	n	24370	0.95
1524	application	n	25735	0.90
1525	lean	v	26896	0.86
1526	neck	n	25716	0.90
1527	damage	n	24155	0.96
1528	plastic	n	24563	0.94
1529	tall	j	25304	0.92
1530	plate	n	24592	0.94
1531	hate	v	24921	0.93
1532	otherwise	r	23793	0.97
1533	writing	n	24995	0.92
1534	press	v	24716	0.93
1535	male	j	24873	0.93
1536	start	n	24071	0.96
1537	alive	j	24184	0.95
1538	expression	n	24757	0.93
1539	football	n	25271	0.91
1540	theater	n	24447	0.94
1541	intend	v	23554	0.97
1542	attack	v	23971	0.95
1543	chicken	n	24465	0.93
1544	army	n	23929	0.95
1545	abuse	n	24534	0.93
1546	shut	v	24773	0.92
1547	map	n	23666	0.96
1548	extra	j	24006	0.95
1549	session	n	24010	0.95
1550	welcome	v	25241	0.90
1551	danger	n	23244	0.97
1552	domestic	j	24313	0.93
1553	lots	p	23752	0.95
1554	literature	n	26254	0.86
1555	rain	n	24134	0.93
1556	desire	n	23994	0.94
1557	assessment	n	26318	0.85
1558	injury	n	23935	0.94
1559	respect	n	23274	0.96
1560	paint	v	24038	0.93
1561	northern	j	23783	0.94
1562	nod	v	27283	0.82
1563	fuel	n	23934	0.94
1564	leaf	n	24044	0.93
1565	direct	v	23298	0.96
1566	dry	j	23809	0.94
1567	Russian	j	23739	0.94
1568	instruction	n	25190	0.89
1569	fight	n	23211	0.96
1570	pool	n	23346	0.96
1571	climb	v	24367	0.92
1572	sweet	j	23843	0.94
1573	lead	n	23301	0.96
1574	engine	n	23617	0.94
1575	fourth	m	23227	0.96
1576	salt	n	24711	0.90
1577	expand	v	23417	0.94
1578	importance	n	24946	0.89
1579	metal	n	23317	0.95
1580	fat	n	24844	0.89
1581	ticket	n	23902	0.92
1582	software	n	23954	0.92
1583	disappear	v	23389	0.94
1584	corporate	j	23621	0.93
1585	strange	j	23744	0.93
1586	reading	n	23919	0.92
1587	lip	n	25250	0.87
1588	urban	j	23889	0.92
1589	mental	j	23650	0.93
1590	increasingly	r	23529	0.93
1591	lunch	n	23220	0.94
1592	educational	j	25282	0.87
1593	somewhere	r	23527	0.93
1594	farmer	n	23005	0.95
1595	above	r	23866	0.92
1596	sugar	n	24310	0.90
1597	planet	n	23567	0.93
1598	favorite	j	23159	0.94
1599	explore	v	23744	0.92
1600	obtain	v	24538	0.89
1601	enemy	n	22621	0.97
1602	greatest	j	22673	0.96
1603	complex	j	23751	0.92
1604	surround	v	22391	0.97
1605	athlete	n	23868	0.91
1606	invite	v	22158	0.98
1607	repeat	v	22622	0.96
1608	carefully	r	22837	0.95
1609	soul	n	22713	0.96
1610	scientific	j	23691	0.92
1611	impossible	j	22233	0.98
1612	panel	n	22529	0.96
1613	meaning	n	24064	0.90
1614	mom	n	23450	0.92
1615	married	j	22352	0.97
1616	instrument	n	23831	0.91
1617	alone	j	23106	0.93
1618	predict	v	22942	0.94
1619	weather	n	22586	0.95
1620	presidential	j	24057	0.89
1621	commitment	n	23152	0.93
1622	emotional	j	22773	0.94
1623	Supreme	j	23904	0.90
1624	bear	v	22190	0.97
1625	pocket	n	23580	0.91
1626	thin	j	23194	0.92
1627	temperature	n	23111	0.93
1628	poll	n	24009	0.89
1629	surprise	n	22275	0.96
1630	proposal	n	22830	0.94
1631	consequence	n	23307	0.92
1632	half	n	22029	0.97
1633	breath	n	24668	0.87
1634	sight	n	22878	0.93
1635	cover	n	22301	0.96
1636	balance	n	22243	0.96
1637	adopt	v	22880	0.93
1638	minority	n	23167	0.92
1639	straight	r	22929	0.93
1640	attempt	v	22758	0.93
1641	connect	v	22100	0.96
1642	works	n	22722	0.93
1643	teaching	n	24387	0.87
1644	belong	v	21856	0.97
1645	aid	n	22642	0.93
1646	advice	n	21970	0.96
1647	okay	r	24243	0.87
1648	organize	v	22507	0.94
1649	photograph	n	22016	0.96
1650	empty	j	23365	0.90
1651	regional	j	23182	0.91
1652	trail	n	23030	0.91
1653	novel	n	22392	0.94
1654	code	n	22015	0.95
1655	somehow	r	22267	0.94
1656	jury	n	24072	0.87
1657	Iraqi	j	25446	0.82
1658	breast	n	22362	0.94
1659	human	n	22022	0.95
1660	acknowledge	v	21983	0.95
1661	theme	n	22494	0.93
1662	storm	n	22562	0.93
1663	record	v	21939	0.95
1664	union	n	22380	0.93
1665	desk	n	23455	0.89
1666	fear	v	21333	0.98
1667	thanks	n	23061	0.90
1668	fruit	n	22401	0.93
1669	under	r	21521	0.97
1670	expensive	j	21706	0.96
1671	yellow	j	22452	0.93
1672	conclusion	n	23034	0.90
1673	prime	j	22075	0.94
1674	shadow	n	22803	0.91
1675	struggle	v	21370	0.97
1676	conclude	v	22247	0.93
1677	dance	n	21799	0.95
1678	analyst	n	22662	0.91
1679	limit	n	21714	0.95
1680	like	j	21723	0.95
1681	regulation	n	22479	0.92
1682	being	n	21695	0.95
1683	last	v	21219	0.97
1684	ring	n	21873	0.94
1685	largely	r	22097	0.93
1686	shift	v	21323	0.96
1687	revenue	n	22445	0.92
1688	locate	v	21843	0.94
1689	mark	v	21236	0.97
1690	county	n	22675	0.90
1691	appearance	n	21146	0.97
1692	package	n	21665	0.95
1693	difficulty	n	22288	0.92
1694	bridge	n	21497	0.95
1695	recommend	v	21707	0.94
1696	obvious	j	21052	0.97
1697	train	n	21766	0.94
1698	basically	r	23265	0.88
1699	e-mail	n	22467	0.91
1700	generate	v	22213	0.92
1701	anymore	r	21771	0.94
1702	propose	v	21691	0.94
1703	thinking	n	21663	0.94
1704	possibly	r	20953	0.97
1705	trend	n	21894	0.93
1706	visitor	n	21490	0.95
1707	loan	n	22324	0.91
1708	currently	r	21636	0.94
1709	comfortable	j	21101	0.96
1710	investor	n	22410	0.91
1711	but	i	20961	0.97
1712	profit	n	21754	0.93
1713	angry	j	21485	0.94
1714	crew	n	21238	0.95
1715	accident	n	20972	0.97
1716	deep	r	21413	0.95
1717	male	n	22398	0.90
1718	meal	n	21556	0.94
1719	hearing	n	21560	0.94
1720	traffic	n	21296	0.95
1721	muscle	n	21931	0.92
1722	notion	n	21801	0.93
1723	capture	v	21018	0.96
1724	prefer	v	20946	0.96
1725	chest	n	22508	0.89
1726	Japanese	j	21800	0.92
1727	truly	r	20576	0.98
1728	earth	n	21350	0.94
1729	search	v	20943	0.96
1730	thick	j	21932	0.92
1731	cash	n	21343	0.94
1732	museum	n	21715	0.93
1733	beauty	n	21060	0.95
1734	emergency	n	20796	0.96
1735	unique	j	21436	0.93
1736	feature	v	21678	0.92
1737	internal	j	22025	0.91
1738	ethnic	j	22632	0.88
1739	link	v	21335	0.94
1740	stress	n	21813	0.92
1741	content	n	21821	0.91
1742	select	v	21617	0.92
1743	root	n	20774	0.96
1744	nose	n	21938	0.91
1745	declare	v	20550	0.97
1746	outside	r	21556	0.92
1747	appreciate	v	20806	0.95
1748	actual	j	21321	0.93
1749	bottle	n	21569	0.92
1750	hardly	r	20757	0.95
1751	setting	n	22004	0.90
1752	launch	v	20767	0.95
1753	dress	n	21362	0.92
1754	file	n	20832	0.95
1755	sick	j	20906	0.94
1756	outcome	n	22721	0.87
1757	ad	n	21064	0.93
1758	matter	v	20534	0.96
1759	defend	v	20510	0.96
1760	judge	v	20320	0.97
1761	duty	n	20204	0.97
1762	sheet	n	20787	0.94
1763	ensure	v	21341	0.92
1764	ought	v	21552	0.91
1765	long-term	j	20878	0.94
1766	extremely	r	20310	0.96
1767	Catholic	j	20866	0.94
1768	extent	n	21727	0.90
1769	mix	v	20642	0.95
1770	component	n	22085	0.88
1771	slow	j	20404	0.96
1772	contrast	n	21581	0.91
1773	zone	n	20472	0.95
1774	wake	v	21330	0.91
1775	airport	n	20905	0.93
1776	ourselves	p	20056	0.97
1777	challenge	v	20510	0.95
1778	chief	n	20453	0.95
1779	brown	j	21175	0.92
1780	standard	j	20917	0.93
1781	shirt	n	21486	0.90
1782	pilot	n	20192	0.96
1783	warn	v	19996	0.97
1784	ultimately	r	20387	0.95
1785	cat	n	21135	0.92
1786	contribution	n	20912	0.92
1787	capacity	n	21102	0.92
1788	estate	n	20673	0.93
1789	guide	n	20646	0.93
1790	circumstance	n	20310	0.95
1791	snow	n	21011	0.92
1792	English	j	20235	0.95
1793	politician	n	20360	0.95
1794	steal	v	20296	0.95
1795	pursue	v	20136	0.96
1796	slip	v	21233	0.91
1797	percentage	n	20774	0.92
1798	meat	n	20271	0.95
1799	funny	j	20399	0.94
1800	neither	r	20100	0.95
1801	soil	n	20916	0.91
1802	influence	v	21448	0.89
1803	surgery	n	20118	0.95
1804	correct	j	20613	0.93
1805	Jewish	j	20196	0.94
1806	due	i	21141	0.90
1807	blame	v	19798	0.96
1808	estimate	v	20474	0.93
1809	basketball	n	20955	0.91
1810	late	r	19727	0.96
1811	golf	n	20979	0.91
1812	investigate	v	20117	0.94
1813	crazy	j	20345	0.93
1814	significantly	r	22038	0.86
1815	chain	n	19688	0.96
1816	address	n	19564	0.97
1817	branch	n	19633	0.96
1818	combination	n	20026	0.94
1819	just	j	20096	0.94
1820	frequently	r	20508	0.92
1821	governor	n	20802	0.91
1822	relief	n	19493	0.97
1823	user	n	20681	0.91
1824	dad	n	20164	0.94
1825	kick	v	20092	0.94
1826	part	r	19900	0.95
1827	ancient	j	19818	0.95
1828	manner	n	20012	0.94
1829	rating	n	20413	0.92
1830	silence	n	21169	0.89
1831	golden	j	19852	0.95
1832	motion	n	19649	0.95
1833	German	j	20096	0.93
1834	gender	n	22190	0.85
1835	solve	v	19501	0.96
1836	fee	n	20263	0.93
1837	landscape	n	20171	0.93
1838	used	j	19130	0.98
1839	bowl	n	20662	0.91
1840	equal	j	19952	0.94
1841	long	c	19227	0.97
1842	official	j	19628	0.95
1843	frame	n	20016	0.93
1844	forth	r	19531	0.96
1845	typical	j	19724	0.95
1846	except	i	19594	0.95
1847	conservative	j	19778	0.94
1848	eliminate	v	19773	0.94
1849	hall	n	20236	0.92
1850	host	n	19389	0.96
1851	trust	v	19482	0.95
1852	ocean	n	19421	0.96
1853	row	n	19519	0.95
1854	score	v	20391	0.91
1855	producer	n	19679	0.94
1856	afford	v	19035	0.97
1857	meanwhile	r	19504	0.95
1858	regime	n	21101	0.88
1859	division	n	19772	0.94
1860	fix	v	19349	0.96
1861	confirm	v	19327	0.96
1862	appeal	n	19561	0.95
1863	mirror	n	20081	0.92
1864	tooth	n	20515	0.90
1865	length	n	19624	0.94
1866	smart	j	19370	0.95
1867	rely	v	19614	0.94
1868	entirely	r	19075	0.97
1869	complain	v	19102	0.97
1870	topic	n	20640	0.89
1871	issue	v	19300	0.95
1872	variable	n	22868	0.81
1873	back	v	19213	0.96
1874	range	v	20067	0.92
1875	telephone	n	19311	0.95
1876	perception	n	21086	0.87
1877	attract	v	19197	0.96
1878	secret	n	19125	0.96
1879	bedroom	n	20387	0.90
1880	confidence	n	18955	0.97
1881	debt	n	19506	0.94
1882	rare	j	18978	0.97
1883	his	p	19667	0.93
1884	tank	n	19158	0.95
1885	nurse	n	19385	0.94
1886	opposition	n	19847	0.92
1887	coverage	n	19522	0.94
1888	aside	r	19056	0.96
1889	anywhere	r	18970	0.96
1890	bond	n	19856	0.92
1891	file	v	19416	0.94
1892	pleasure	n	19099	0.96
1893	master	n	18880	0.96
1894	era	n	19209	0.95
1895	requirement	n	20358	0.89
1896	stand	n	18910	0.96
1897	check	n	18764	0.97
1898	fun	n	18984	0.96
1899	wing	n	19028	0.95
1900	expectation	n	19603	0.92
1901	now	c	19126	0.95
1902	separate	j	19064	0.95
1903	except	c	18972	0.95
1904	clear	v	19013	0.95
1905	struggle	n	19014	0.95
1906	mean	j	19792	0.91
1907	somewhat	r	18801	0.96
1908	pour	v	19300	0.93
1909	stir	v	20174	0.89
1910	judgment	n	19315	0.93
1911	clean	v	18766	0.96
1912	beer	n	19349	0.93
1913	English	n	18719	0.96
1914	reference	n	19559	0.92
1915	tear	n	19819	0.90
1916	doubt	n	18542	0.97
1917	grant	v	18598	0.96
1918	seriously	r	18328	0.98
1919	account	v	19403	0.92
1920	minister	n	19154	0.93
1921	totally	r	18720	0.95
1922	hero	n	18348	0.97
1923	industrial	j	19413	0.92
1924	cloud	n	19214	0.92
1925	stretch	v	19014	0.93
1926	winner	n	19216	0.92
1927	volume	n	18989	0.93
1928	travel	n	18634	0.95
1929	seed	n	19079	0.93
1930	surprised	j	18829	0.94
1931	rest	v	18915	0.94
1932	fashion	n	18483	0.96
1933	pepper	n	20220	0.87
1934	busy	j	18500	0.95
1935	separate	v	18251	0.97
1936	intervention	n	21021	0.84
1937	copy	n	18244	0.97
1938	tip	n	18868	0.93
1939	below	i	18353	0.96
1940	cheap	j	18371	0.96
1941	aim	v	18194	0.97
1942	cite	v	19011	0.93
1943	welfare	n	19580	0.90
1944	vegetable	n	19363	0.91
1945	dish	n	18887	0.93
1946	improvement	n	18977	0.92
1947	beach	n	18451	0.95
1948	everywhere	r	18126	0.96
1949	gray	j	19408	0.90
